,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
4591,81.0,172076.0,1916,1,100,61.1,11.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.983973,40.760103,B
4592,49.0,76638.0,1922,1,100,102.1,17.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.995481,40.749402,D
4603,84.0,66073.0,1924,1,75,49.8,5.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,201.7,3,0,0,-73.990276,40.754131,B
4618,74.0,841126.0,2006,1,100,59.5,12.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.983325,40.766446,B
4623,89.0,324573.0,1927,1,90,36.5,7.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3963.3,2,0,0,-74.012761,40.706449,A
4624,77.0,384831.0,1981,1,90,52.5,10.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3515.6,2,0,0,-74.012725,40.706493,B
4636,61.0,109150.0,1912,1,100,58.4,13.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.008577,40.731114,C
4665,91.0,59441.0,1910,1,95,43.8,5.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,893.2,9,0,0,-73.991801,40.745782,A
4672,64.0,46158.0,2010,1,100,66.1,14.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.006427,40.74049,C
4677,73.0,54000.0,1911,1,100,73.6,8.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2523.1,5,0,0,-73.98589,40.743758,B
4682,71.0,195884.0,1920,1,90,64.5,10.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3643.0,7,0,0,-73.993143,40.747549,B
4699,91.0,65745.0,1900,1,100,28.8,8.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,561.8,5,0,0,-73.989759,40.737652,A
4702,79.0,67132.0,1898,1,100,55.8,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.980848,40.755156,B
4757,92.0,95490.0,1924,1,80,47.2,5.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,431.8,3,0,0,-73.990478,40.754216,A
4793,87.0,216817.0,1900,1,100,45.4,8.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,10,0,0,-73.997157,40.72496,A
4825,44.0,920386.9700000044,1957,1,45,83.0,15.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,15391.0,2,0,0,-73.976421,40.760549,D
4872,96.0,59445.0,1930,1,100,30.1,4.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,659.1,10,0,0,-74.009178,40.725564,A
4890,80.0,920386.9700000044,1990,1,100,62.7,14.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,1,0,-74.011325,40.704275,B
4891,9.0,920386.9700000044,1990,1,100,176.8,26.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,2,0,-73.975138,40.755564,D
4897,58.0,920386.9700000044,1983,1,100,83.2,16.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,35897.8350000002,10,0,0,-73.982622,40.761955,C
4966,70.0,767690.0,1921,1,100,75.5,14.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,1,0,-74.01311166,40.705752,C
4969,83.0,847751.0,1969,1,100,57.0,11.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,1,0,-74.012948,40.704275,B
4971,92.0,118785.0,1910,1,100,40.9,5.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1140.0,6,0,0,-73.991916,40.745831,A
4972,95.0,118948.0,1908,1,100,36.6,4.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.991408,40.740649,A
4976,81.0,920386.9700000044,1988,1,100,98.1,15.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,0,0,-73.985334,40.760216,B
4977,13.0,85517.0,1912,1,100,152.3,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1009.1,4,0,0,-73.991053,40.74789,D
4980,84.0,100000.0,1909,1,100,60.7,7.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,537.1,5,2,0,-73.990364,40.743556,B
4981,91.0,119551.0,1923,1,100,50.8,6.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,468.0,12,3,0,-73.983003,40.769303,A
4982,82.0,101652.0,1912,1,100,51.4,7.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,596.2,8,3,0,-73.984293,40.751611,B
5009,72.0,45000.0,1909,1,100,80.8,10.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1771.5,6,0,0,-73.984539,40.746758,B
5015,91.0,46552.0,1920,1,100,47.0,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,637.9,5,0,0,-74.000714,40.723956,A
5034,86.0,568459.0,1952,1,100,60.7,10.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,10463.5,2,0,0,-73.980828,40.750707,A
5039,91.0,59400.0,1965,1,100,42.2,5.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,315.5,5,0,0,-74.000397,40.738846,A
5052,37.0,286773.0,1988,1,100,121.5,23.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.980691,40.773247,D
5053,66.0,100000.0,1920,1,100,69.7,9.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.993509,40.764578,C
5054,85.0,55395.0,1916,1,100,65.1,4.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.98673,40.745444,B
5055,62.0,107962.0,1988,1,100,68.3,20.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4082.1,2,0,0,-73.981356,40.773878,C
5066,52.0,95080.0,1925,1,100,113.2,13.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-74.007378,40.72703,D
5078,81.0,122690.0,1910,1,100,50.4,6.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,35897.8350000002,2,0,0,-74.005779,40.714824,B
5085,88.0,126529.0,1900,1,100,51.5,8.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.997413,40.724658,A
5086,98.0,73616.0,1900,1,100,39.2,3.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,999.1,12,0,0,-73.997478,40.724612,A
5098,67.0,97085.0,1925,1,100,76.2,8.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.974793,40.752726,C
5099,45.0,56761.0,1926,1,100,77.0,14.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1238.0,5,0,0,-73.99029,40.737232,D
5129,74.0,66998.0,1915,1,100,65.9,8.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3374.9,6,0,0,-73.985426,40.749679,B
5135,96.0,156332.0,1926,1,100,40.9,4.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2194.0,7,0,0,-73.989984,40.754817,A
5136,81.0,96486.0,1928,1,100,64.2,7.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.994056,40.749155,B
5141,95.0,70222.0,1911,1,100,37.3,4.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,969.9,5,0,0,-73.99118,40.747138,A
5191,9.0,46200.0,1956,1,100,151.8,20.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1303.5,11,7,0,-74.010242,40.719704,D
5201,67.0,612514.0,1973,1,100,69.1,11.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.010897,40.710223,C
5206,96.0,60000.0,1916,1,100,89.1,6.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,616.4,5,0,0,-73.990242,40.743484,A
5224,86.0,49700.0,1916,1,100,47.8,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1478.2,5,0,0,-73.989274,40.745526,A
5245,91.0,60290.0,1912,1,100,47.4,5.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,138.9,19,7,0,-73.991678,40.747327,A
5250,80.0,50000.0,1906,1,100,36.0,10.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1988.3,19,0,0,-73.959865,40.806316,B
5259,67.0,235000.0,1929,1,100,89.5,11.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.987594,40.77616,C
5266,95.0,101000.0,1898,1,100,27.2,4.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.999437,40.722301,A
5299,71.0,331240.0,1987,1,95,63.7,15.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4013.8,5,0,0,-73.971034,40.764127,B
5300,73.0,50711.0,1913,1,100,86.6,9.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,893.1,6,0,0,-73.985584,40.739872,B
5313,80.0,508435.0,1986,1,100,54.7,12.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,46.0,5,2,0,-74.008678,40.708807,B
5321,66.0,597467.0,1931,1,100,65.7,10.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.990832,40.757661,C
5371,38.0,317071.0,1969,1,100,108.8,15.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,6248.5,8,6,0,-73.975144,40.760121,D
5397,75.0,292351.0,2010,1,100,54.2,12.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3457.5,4,0,0,-73.974299,40.759651,B
5441,85.0,396239.0,1954,1,100,56.7,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5423.9,4,0,0,-73.98073,40.750806,B
5456,55.0,730547.0,1960,1,95,93.0,15.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,10968.7,13,7,0,-73.973108,40.750214,D
5457,71.0,318952.0,1905,1,95,73.8,12.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3663.0,14,7,0,-73.973288,40.750288,B
5493,51.0,53685.0,1915,1,65,70.4,10.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,959.8,3,0,0,-74.009253,40.718691,D
5550,33.0,61160.0,1933,1,100,153.7,21.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2554.4,3,0,0,-73.983667,40.757998,D
5552,82.0,44223.0,2008,1,100,39.0,10.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,329.1,3,0,0,-74.006117,40.741256,B
5576,92.0,920386.9700000044,1972,1,100,38.3,7.7,0.0,79.5,0.0,1.20748,1.2016926,0.0,0.0,100.0,100.0,4096.18123289184,6,0,0,-74.01311166,40.704884,A
5589,48.0,58864.0,1913,1,100,124.4,14.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3193.4,5,0,0,-73.980101,40.755678,D
5610,89.0,134214.0,1920,1,100,51.5,6.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2435.2,9,0,0,-74.00388,40.750064,A
5627,38.0,61983.0,1935,1,100,81.4,20.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1922.2,5,2,0,-73.990062,40.737026,D
5629,71.0,449470.0,1914,1,25,179.6,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,16,7,0,-74.007546,40.743059,B
5743,45.0,118134.0,1930,1,100,134.3,18.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9687.8,3,0,0,-73.980089,40.75811,D
5745,40.0,65341.0,1910,1,100,113.9,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1702.6,4,0,0,-73.973724,40.762873,D
5762,84.0,80978.0,1910,1,100,71.2,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.988679,40.745504,B
5774,60.0,58996.0,1932,1,100,92.0,15.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3112.8,3,0,0,-73.979693,40.757141,C
5787,68.0,435736.0,1928,1,100,73.0,10.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9447.1,8,1,0,-73.979935,40.754078,C
5810,87.0,66577.0,1936,1,100,64.8,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,917.1,3,0,0,-73.984152,40.751553,A
5811,59.0,74436.0,1909,1,100,90.2,11.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,9,0,0,-73.989492,40.740166,C
5816,73.0,55138.0,1936,1,100,95.9,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,774.8,2,0,0,-73.979714,40.757132,B
5818,46.0,58200.0,1930,1,100,125.7,14.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3583.2,3,0,0,-73.979974,40.75806,D
5821,12.0,256459.0,1958,1,100,124.6,17.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.970756,40.764506,D
5825,49.0,56731.0,1912,1,100,92.0,13.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,917.1,6,0,0,-73.991303,40.739172,D
5826,72.0,65000.0,1931,1,100,82.4,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.988419,40.746898,B
5873,34.0,108490.0,1999,1,100,109.1,19.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.998138,40.723835,D
5874,85.0,217958.0,1900,1,100,43.6,9.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1700.3,5,0,0,-73.998174,40.723791,B
5875,64.0,274209.0,1927,1,85,68.3,8.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2310.7,6,0,0,-73.992175,40.754946,C
5907,65.0,148454.0,1909,1,95,84.3,9.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,11,6,0,-73.985835,40.746679,C
5927,81.0,51925.0,1907,1,90,64.7,9.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1566.5,8,3,0,-73.978686,40.756509,B
6041,97.0,183000.0,1902,1,100,33.6,5.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,264.8,10,0,0,-73.98987,40.741132,A
6058,51.0,120000.0,1898,1,100,99.3,16.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.997651,40.724406,D
6063,76.0,47487.0,1977,1,100,74.3,16.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,925.3,3,0,0,-73.998669,40.713764,B
6092,21.0,65242.0,1924,1,100,148.6,16.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,737.1,11,0,0,-73.984094,40.749934,D
6099,75.0,920386.9700000044,1958,1,100,69.2,12.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,10516.1,11,5,0,-74.00949,40.712968,B
6121,82.0,664474.0,1961,1,100,75.6,18.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9843.4,3,0,0,-74.008661,40.711313,B
6122,82.0,664474.0,1961,1,100,75.6,18.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9843.4,3,0,0,-74.008661,40.711313,B
6140,81.0,623129.0,1982,1,95,56.9,12.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,0,0,-73.969452,40.757602,B
6155,75.0,102145.0,1920,1,100,47.9,10.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,311.0,8,0,0,-73.98935,40.748771,B
6168,99.0,62799.0,1908,1,100,25.0,7.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,1,0,-73.991848,40.740816,A
6176,27.0,211207.0,2009,1,100,121.5,24.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,1,0,-74.004957,40.723247,D
6189,81.0,122893.0,1930,1,90,154.3,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,409.2,8,5,0,-74.007923,40.72675,B
6204,56.0,44500.0,1910,1,100,66.5,12.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1114.6,6,1,0,-73.996205,40.726086,C
6207,81.0,73500.0,1898,1,100,65.9,9.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1042.9,6,0,0,-73.992344,40.728789,B
6228,80.0,105000.0,1924,1,100,58.4,6.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,729.2,5,2,0,-73.991774,40.752358,B
6237,87.0,260073.0,1910,1,50,121.6,23.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,2,0,-74.006559,40.72117,A
6240,57.0,614707.0,1926,1,100,112.4,15.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,15,0,0,-73.986193,40.757103,C
6254,55.0,495296.0,1914,1,95,65.5,13.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.987454,40.75227,D
6257,76.0,125255.0,1900,1,100,69.4,10.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,785.6,15,7,0,-74.00536,40.715318,B
6271,86.0,279374.0,1928,1,90,47.3,7.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1996.6,6,0,0,-73.987505,40.752048,A
6279,35.0,69000.0,1921,1,100,158.6,20.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2013.6,7,0,0,-73.988103,40.737813,D
6283,87.0,614793.0,1958,1,85,45.4,9.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2868.0,4,0,0,-73.971827,40.757216,A
6293,82.0,875247.0,1958,1,95,44.5,8.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,14128.4,8,2,0,-74.007196,40.708782,B
